filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Acrocephalus-arundinaceus-131536.wav,0.5024624466896057,0.020213156938552856,3206.1294381939415,2076.256012264037,5351.159308938419,0.24356919988390094,-349.722900390625,38.65700149536133,-38.54216003417969,51.92140197753906,1.1094366312026978,10.297224044799805,6.668449401855469,1.7283716201782227,-29.619400024414062,-8.470693588256836,-6.337189197540283,2.490936517715454,-4.245544910430908,4.530011177062988,3.6639583110809326,2.8414857387542725,-7.105044841766357,0.3919067680835724,0.6159078478813171,0.18900319933891296,Acrocephalus
Acrocephalus-arundinaceus-136005.wav,0.46566352248191833,0.013826504349708557,2480.1515564760466,1742.3598500247258,3875.968229217057,0.1895124594862616,-374.48089599609375,74.8948974609375,-80.87213134765625,1.3111226558685303,-28.532054901123047,-20.948043823242188,-17.710947036743164,-13.145890235900879,-23.420677185058594,-12.056062698364258,-18.104284286499023,-7.2100653648376465,-18.782732009887695,-1.725973129272461,-11.64353084564209,-2.460299253463745,-11.19754409790039,-3.3115222454071045,-3.352350950241089,-3.3387937545776367,Acrocephalus
Acrocephalus-arundinaceus-178787.wav,0.42649680376052856,0.050422586500644684,3276.515174802649,2052.4759811319555,5087.052572622388,0.2507921342879257,-225.8022003173828,24.51880645751953,-30.428401947021484,87.1732177734375,15.407743453979492,28.648540496826172,4.713205814361572,13.431325912475586,-4.991330146789551,-2.7711942195892334,-2.4187402725219727,13.006595611572266,-8.033987998962402,2.6553890705108643,-1.7933640480041504,9.90214729309082,-3.1425485610961914,6.8567280769348145,-2.4879329204559326,3.6691927909851074,Acrocephalus
Acrocephalus-arundinaceus-178789.wav,0.3566286563873291,0.04873031750321388,3517.4903096489006,1896.3633295673546,5081.677605124081,0.28092120380224456,-259.9472351074219,-0.5532478094100952,-49.15586853027344,73.07875061035156,8.380931854248047,14.454431533813477,-0.3084736764431,12.511899948120117,3.3530023097991943,9.332663536071777,8.77818775177002,20.60765838623047,-1.2140614986419678,11.737140655517578,8.084510803222656,13.947978973388672,-3.2900028228759766,3.506016969680786,-4.741401195526123,6.198761463165283,Acrocephalus
Acrocephalus-arundinaceus-178791.wav,0.4127817153930664,0.030968470498919487,3460.7743800383264,2048.6457828833154,5220.568431936919,0.26195344245839786,-292.98028564453125,10.798117637634277,-36.3800048828125,73.01575469970703,6.928355693817139,13.283055305480957,6.165581703186035,11.838767051696777,3.423780918121338,6.734596252441406,9.944242477416992,18.1125431060791,1.0092778205871582,10.236870765686035,4.362273693084717,5.607492923736572,-1.7306205034255981,8.998052597045898,-3.047518491744995,3.504406690597534,Acrocephalus
Acrocephalus-arundinaceus-178792.wav,0.42486080527305603,0.019939234480261803,3446.90083218129,2129.4708439960077,5312.801207551277,0.2470650215267028,-298.5866394042969,18.215635299682617,-32.20195388793945,74.03665161132812,1.440779447555542,17.11501693725586,5.037700653076172,16.517040252685547,6.724269390106201,10.880741119384766,6.136748790740967,19.68332862854004,0.53264981508255,14.958159446716309,1.7574940919876099,9.785616874694824,-1.7647998332977295,10.078182220458984,-3.5870766639709473,6.28339147567749,Acrocephalus
Acrocephalus-arundinaceus-178793.wav,0.314632385969162,0.060507405549287796,2618.668578892788,1704.102394998044,4057.283799493276,0.20765747448239164,-191.20555114746094,66.709228515625,-66.85806274414062,53.94807052612305,21.632583618164062,13.968846321105957,-25.962587356567383,4.011291980743408,12.50899887084961,7.813136577606201,1.6450546979904175,8.526087760925293,-8.633332252502441,6.606994152069092,1.8000982999801636,6.003891944885254,-5.821698188781738,7.4889326095581055,-5.444859027862549,-3.8421506881713867,Acrocephalus
Acrocephalus-arundinaceus-178869.wav,0.5860148668289185,0.01372978650033474,1720.7576034770047,1765.668302856507,3356.504703675261,0.06105140709655573,-462.44049072265625,58.47926712036133,-37.577598571777344,56.828643798828125,38.727787017822266,21.217227935791016,21.173473358154297,9.429898262023926,6.21398401260376,3.051835536956787,7.912935733795166,9.103682518005371,4.466930866241455,10.491044998168945,9.28488826751709,7.98246431350708,4.498939514160156,3.442253589630127,7.290127277374268,4.954425811767578,Acrocephalus
Acrocephalus-arundinaceus-178959.wav,0.48993638157844543,0.013286368921399117,1975.558120910672,1714.508084020212,3389.36283831995,0.09957271611358359,-429.2937927246094,75.77567291259766,-55.12827682495117,71.27166748046875,31.514663696289062,20.507556915283203,18.328088760375977,17.358362197875977,3.203939914703369,4.393065452575684,1.4484795331954956,8.864004135131836,3.1912381649017334,12.428916931152344,7.5668625831604,7.937392711639404,-1.7220319509506226,4.195140838623047,1.0187549591064453,6.000370025634766,Acrocephalus
Acrocephalus-arundinaceus-181959.wav,0.3973718285560608,0.024490362033247948,2915.665990893312,1776.603627172465,4423.698250501887,0.18803703378966719,-372.7949523925781,18.12965965270996,-65.61276245117188,74.86919403076172,13.62888240814209,25.815589904785156,16.660497665405273,15.341863632202148,-2.7205843925476074,-0.9646194577217102,4.5355682373046875,9.13747501373291,5.567039489746094,10.672320365905762,11.286314010620117,11.014135360717773,1.2700889110565186,10.505681991577148,1.98923659324646,4.920660495758057,Acrocephalus
Acrocephalus-arundinaceus-181961.wav,0.4195724427700043,0.03312542662024498,2706.899658024609,1799.0735038969826,4276.282475238245,0.16108330410700464,-372.5047302246094,9.064176559448242,-56.50531005859375,82.10135650634766,29.493837356567383,23.97071075439453,23.934545516967773,17.233184814453125,3.2406985759735107,-0.32515019178390503,11.373190879821777,17.73455047607422,8.374608039855957,10.978678703308105,9.7314453125,10.300535202026367,2.4292593002319336,11.957149505615234,4.2154059410095215,3.733915090560913,Acrocephalus
Acrocephalus-arundinaceus-215604.wav,0.45833906531333923,0.02010514959692955,4294.520478738884,2369.0145935274877,6987.291082140093,0.35231495198819657,-332.2593994140625,-46.7988395690918,-86.0477066040039,-25.26930809020996,-48.90950393676758,-28.03755760192871,-25.0258846282959,-5.43872594833374,-14.303153038024902,7.787535667419434,-4.82696533203125,11.209245681762695,0.286344975233078,11.886920928955078,-0.29067912697792053,9.845406532287598,-3.2136592864990234,8.732460021972656,-6.363730430603027,6.144404411315918,Acrocephalus
Acrocephalus-arundinaceus-215950.wav,0.44297558069229126,0.015201034024357796,3908.195673112847,2181.524127970149,6228.562336735681,0.31533822924729105,-350.55712890625,-23.865657806396484,-86.32047271728516,-11.050254821777344,-41.33766555786133,-23.432437896728516,-23.266109466552734,-4.055907249450684,-19.652395248413086,4.1922807693481445,-2.6613500118255615,7.393326282501221,2.824530601501465,12.374584197998047,4.711431980133057,9.575117111206055,-2.668590545654297,10.515637397766113,0.1912655383348465,4.3550286293029785,Acrocephalus
Acrocephalus-arundinaceus-233487.wav,0.38337087631225586,0.019503068178892136,2865.12395675621,1838.0572507402228,4459.723032664958,0.23426729090073528,-340.9131164550781,53.039100646972656,-64.48405456542969,38.04481506347656,10.284163475036621,-1.1535450220108032,-5.771982669830322,10.666942596435547,-4.2753987312316895,-0.10902602970600128,-0.7132839560508728,2.622995376586914,-5.460772514343262,4.624343395233154,-0.023416850715875626,-1.797922968864441,-1.8897830247879028,3.0643670558929443,-0.6568108201026917,0.24798721075057983,Acrocephalus
Acrocephalus-arundinaceus-240480.wav,0.30440279841423035,0.04026323929429054,3525.5102983421707,1677.6921563418236,5088.260898649139,0.2809582406153251,-484.24212646484375,-37.02233123779297,-58.95317459106445,36.296417236328125,7.412978649139404,-11.568119049072266,5.410112380981445,5.0770111083984375,-3.235814094543457,-0.7934353947639465,1.415151834487915,5.1653642654418945,-5.864765167236328,0.5968528985977173,3.1864919662475586,4.338114261627197,-5.504657745361328,0.5251662731170654,4.782735824584961,0.8145589232444763,Acrocephalus
